LONCOL,LATCOL,vehicleNum,time,geometry
38,51,3,2007-02-19 16:59:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:00:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:01:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:02:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:03:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:04:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:05:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,3,2007-02-19 17:06:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
39,51,1,2007-02-19 17:07:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-19 17:08:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-19 17:09:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
38,50,1,2007-02-19 17:10:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
38,50,1,2007-02-19 17:11:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
37,49,1,2007-02-19 17:12:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
37,49,1,2007-02-19 17:13:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
33,46,1,2007-02-19 17:14:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:15:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:16:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:17:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:18:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:19:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 17:20:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
23,42,1,2007-02-19 17:21:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
22,42,1,2007-02-19 17:22:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
21,41,1,2007-02-19 17:23:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
20,40,1,2007-02-19 17:24:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-19 17:25:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-19 17:26:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-19 17:27:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-19 17:28:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
21,36,1,2007-02-19 17:29:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
21,36,1,2007-02-19 17:30:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
18,34,2,2007-02-19 17:31:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
18,34,2,2007-02-19 17:32:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
16,32,1,2007-02-19 17:33:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
16,32,1,2007-02-19 17:34:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
16,32,1,2007-02-19 17:35:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
14,31,1,2007-02-19 17:36:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,1,2007-02-19 17:37:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,1,2007-02-19 17:38:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
11,30,1,2007-02-19 17:39:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-19 17:40:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
9,29,1,2007-02-19 17:41:00,"POLYGON ((121.4778830803809 31.25126129935322, 121.47998697219042 31.25126129935322, 121.47998697219042 31.25305994143579, 121.4778830803809 31.25305994143579, 121.4778830803809 31.25126129935322))"
9,29,1,2007-02-19 17:42:00,"POLYGON ((121.4778830803809 31.25126129935322, 121.47998697219042 31.25126129935322, 121.47998697219042 31.25305994143579, 121.4778830803809 31.25305994143579, 121.4778830803809 31.25126129935322))"
9,29,1,2007-02-19 17:43:00,"POLYGON ((121.4778830803809 31.25126129935322, 121.47998697219042 31.25126129935322, 121.47998697219042 31.25305994143579, 121.4778830803809 31.25305994143579, 121.4778830803809 31.25126129935322))"
8,28,1,2007-02-19 17:44:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:45:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:46:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:47:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:48:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:49:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:50:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:51:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:52:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:53:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:54:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:55:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:56:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
8,28,1,2007-02-19 17:57:00,"POLYGON ((121.47577918857138 31.24946265727065, 121.4778830803809 31.24946265727065, 121.4778830803809 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.24946265727065))"
9,30,1,2007-02-19 17:58:00,"POLYGON ((121.4778830803809 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25485858351836, 121.4778830803809 31.25485858351836, 121.4778830803809 31.25305994143579))"
9,30,1,2007-02-19 17:59:00,"POLYGON ((121.4778830803809 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25485858351836, 121.4778830803809 31.25485858351836, 121.4778830803809 31.25305994143579))"
30,45,1,2007-02-20 06:00:00,"POLYGON ((121.52206480838079 31.280039572674326, 121.52416870019032 31.280039572674326, 121.52416870019032 31.281838214756895, 121.52206480838079 31.281838214756895, 121.52206480838079 31.280039572674326))"
30,45,1,2007-02-20 06:01:00,"POLYGON ((121.52206480838079 31.280039572674326, 121.52416870019032 31.280039572674326, 121.52416870019032 31.281838214756895, 121.52206480838079 31.281838214756895, 121.52206480838079 31.280039572674326))"
28,43,1,2007-02-20 06:02:00,"POLYGON ((121.51785702476175 31.276442288509188, 121.51996091657128 31.276442288509188, 121.51996091657128 31.278240930591757, 121.51785702476175 31.278240930591757, 121.51785702476175 31.276442288509188))"
26,43,1,2007-02-20 06:03:00,"POLYGON ((121.51364924114272 31.276442288509188, 121.51575313295224 31.276442288509188, 121.51575313295224 31.278240930591757, 121.51364924114272 31.278240930591757, 121.51364924114272 31.276442288509188))"
25,43,1,2007-02-20 06:04:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-20 06:05:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
22,42,1,2007-02-20 06:06:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
21,41,2,2007-02-20 06:07:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
21,41,2,2007-02-20 06:08:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
